id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9
80,7.375445e-05,1.2106603e-06,1.6135557e-08,2.5261823e-08,3.8901526e-09,6.2083654e-09,9.109867e-10,3.8189346e-10,0.9999249,1.4756642e-07
81,0.03632041,0.0093025705,1.7429931e-05,1.21136e-05,6.162086e-07,3.0657784e-06,6.0171524e-06,3.3365987e-07,0.95238155,0.001955893
82,0.00013736574,0.57779205,7.7083673e-10,2.0229655e-10,1.6320479e-13,1.3429131e-10,3.8318915e-10,2.9794596e-12,0.03208439,0.38998622
83,3.9251668e-07,0.99989116,1.1041758e-09,3.5752973e-10,1.8380505e-11,2.621046e-11,6.774167e-11,6.292352e-10,2.3936698e-07,0.00010827661
84,2.940918e-05,1.4068989e-10,8.431599e-05,4.0672738e-05,0.00018455742,0.0005751313,9.5061e-09,0.9990853,5.9391346e-07,7.5604865e-09
85,0.0098917615,2.5956346e-05,0.5783324,0.12797232,0.00072249747,0.2706463,0.003623964,0.008643679,0.000110699824,3.0350559e-05
86,0.0017674554,5.78155e-05,0.00423753,0.007844387,0.0027544762,0.023548711,0.00044498555,0.95128864,3.9283e-05,0.008016737
87,0.0021978149,0.013793532,0.913437,0.036090054,0.0047797337,0.013880586,0.0024919137,0.009338081,0.0006470906,0.003344148
88,0.72242725,0.0011953524,0.01779249,0.010010996,0.06329606,0.005915784,0.00045026097,0.10965278,0.035204362,0.034054726
89,0.0028247624,0.00074722874,0.00023539214,0.01007505,0.006675101,0.018779166,7.385119e-05,0.0011448266,0.95879483,0.0006497768
90,0.00012591643,0.008193719,2.9830619e-10,3.127045e-10,2.5717305e-11,1.1716872e-10,1.1633948e-09,1.495465e-09,2.744709e-05,0.9916529
91,0.91956383,0.06448281,1.2786855e-07,1.1757949e-07,8.57244e-08,6.411323e-07,4.1673084e-10,1.00927e-06,0.014109602,0.0018418385
92,1.0988004e-05,9.8705204e-05,0.39538094,0.028886061,0.043242875,0.015824463,0.5143557,0.0020592501,5.753515e-05,8.3495484e-05
93,4.799757e-05,0.00033021503,4.4087616e-07,3.211118e-07,3.485727e-08,1.9762448e-08,3.0061598e-10,1.2917668e-07,0.9995105,0.00011029313
94,3.4667707e-07,0.00012778025,1.1332926e-05,1.324155e-05,6.143003e-07,6.5110964e-07,0.9998217,5.81982e-08,1.4126481e-05,1.0108033e-05
95,2.3804413e-08,1.1896204e-09,6.18309e-05,4.526312e-05,0.9978522,0.00021836704,2.347229e-06,0.0018198651,1.2666928e-08,5.8081313e-09
96,0.0050490643,0.045291148,0.009039016,0.11330628,0.02426517,0.11294702,0.21113512,0.43597925,0.010867082,0.032120805
97,0.000279175,0.0002157285,0.09431544,0.00060717406,6.170118e-05,2.0071235e-05,0.9042482,0.0001244308,0.00011302487,1.5091541e-05
98,0.638987,0.00014469559,0.0428283,0.0048014717,0.0061083846,0.0007962016,0.00073730067,0.0005888485,0.3045571,0.00045054746
99,0.9999201,2.1255137e-07,3.6087604e-06,1.2921891e-05,4.448734e-06,7.6249955e-07,5.768262e-08,1.6993768e-05,2.5251586e-08,4.101093e-05
100,0.0099443905,0.0010280372,0.058675285,0.11867434,0.09475905,0.12854403,0.04474346,0.52214986,0.003826726,0.017654821
101,0.00019025769,1.9813095e-05,0.047217235,0.019875124,0.83764464,0.02361866,0.0016985548,0.06949595,8.7944354e-05,0.00015181227
102,0.005974512,0.009620599,0.07911729,0.2632389,0.071001746,0.41025388,0.027682208,0.104292616,0.008324093,0.020494185
103,7.042967e-05,0.00090419006,0.0014364329,0.0029597783,0.0002231475,0.0035664872,0.98246586,0.00029167716,0.0058185724,0.002263476
104,0.000115764284,0.0006395513,0.0016577819,0.8975052,0.0037399456,0.013578075,0.07899129,0.0021344805,0.00031420402,0.0013235355
105,2.9302223e-06,0.9996019,2.515259e-10,1.1293947e-11,6.5389287e-12,1.1847642e-13,1.5575639e-12,1.2798837e-08,1.3513039e-07,0.000394985
106,1.6497348e-09,0.9999993,2.5666292e-12,1.7810415e-13,1.582114e-16,1.0594258e-15,6.0129614e-16,2.0294075e-15,3.805071e-09,6.746828e-07
107,0.65071833,0.008552429,0.02277897,0.014636889,0.00065948814,0.0014296019,0.0016448891,0.2016063,0.09744453,0.00052851863
108,1.1130669e-05,0.0005100244,0.0003685692,0.0003149803,0.0002398926,4.7786863e-05,0.9983394,3.4231668e-06,4.0586365e-05,0.00012414821
109,0.0049767927,0.050049175,0.00015354773,0.009235961,0.00048009597,0.0026555553,6.3254774e-05,0.0037641518,0.91286206,0.015759451
110,9.956032e-07,4.24163e-08,0.0038144488,0.0037608217,0.000106696876,0.024290469,0.00011274113,0.967912,1.0075503e-08,1.7186723e-06
111,0.0036018034,2.9468694e-05,0.034395877,0.08255308,0.51302844,0.34142968,0.0042517637,0.018626565,0.0006363651,0.0014469237
112,0.81838596,0.17825739,0.0020016057,0.00027136505,1.3446233e-06,6.6751877e-06,2.8090648e-07,4.161883e-07,0.00075771374,0.0003172839
113,0.0051513575,0.00096361205,0.36622775,0.0005305536,0.0013348556,0.00060579967,0.6233583,0.00016943438,0.00035741122,0.0013009179
114,1.3849535e-05,1.2854787e-07,0.97097516,0.0056173443,0.0011187153,0.0029620398,0.019143507,2.792778e-05,0.00013952497,1.9040615e-06
115,0.001998024,0.95421225,1.1132435e-06,8.62766e-09,7.0210876e-10,3.646512e-09,7.3862716e-10,1.5612695e-08,1.1544205e-06,0.043787397
116,0.002492761,9.617588e-05,0.0017302242,0.47370073,0.10402729,0.26152045,0.0022704578,0.14931463,4.9853723e-05,0.0047974
117,0.8734921,1.14382765e-07,0.08887234,0.00084979576,0.010733065,0.0001397316,2.3030452e-05,0.00016977827,0.025714042,5.994346e-06
118,0.0041498654,0.00040388945,0.06462577,0.011387734,0.64217705,0.08545507,0.0031953808,0.18704486,0.0005091458,0.0010512435
119,0.00014688041,6.893818e-05,0.19904971,0.049785614,0.00542059,0.0046477565,0.6170386,0.12051326,0.0007476588,0.0025810455
120,0.001077366,0.00077063707,0.0110189095,0.2655428,0.0017323081,0.15508664,0.0009706846,0.5534723,0.0011570074,0.009171323
121,0.04196099,0.010407691,0.0001621183,0.00010701813,0.00023964401,1.6644239e-05,0.001535357,3.3990174e-05,0.9438889,0.0016475919
122,0.0674311,0.16180019,0.40446267,0.14831169,0.10947784,0.011337476,0.00422113,0.029432664,0.0007152942,0.06281005
123,2.1424223e-06,0.9988507,4.003965e-08,1.9289168e-06,6.488149e-09,6.8133614e-09,4.401336e-09,1.330091e-07,1.3563635e-05,0.0011315736
124,1.232492e-05,7.2647265e-07,0.9979032,0.0008475582,4.3072676e-05,0.00079363014,0.00037946724,1.914436e-05,5.261248e-07,3.7733932e-07
125,0.014849282,0.13305816,3.6919202e-05,0.0004866529,4.03145e-05,3.62406e-05,4.892691e-06,8.190352e-05,0.6918834,0.15952222
126,0.03219742,0.009127545,0.9279324,0.001713362,0.00042931896,0.00037195496,0.015257193,0.00030734212,0.0030456719,0.009617766
127,0.4544466,0.002295075,0.066566795,0.016305685,0.013862554,0.002367694,0.00010550833,0.000288519,0.37447795,0.069283545
128,0.009778648,0.0029292037,0.022516271,0.6694657,0.059665497,0.07600407,0.09231127,0.04440444,0.0043258676,0.018598983
129,0.0054450827,0.051645793,0.0071962024,0.120635904,0.0009034534,0.054233916,0.74660337,0.00027016478,0.00037273107,0.012693418
130,0.0690377,0.00025637983,0.16551244,0.47349042,5.6153563e-05,0.050972052,0.0004928709,0.0005076611,0.23907216,0.00060220284
131,5.994613e-08,2.1273684e-10,0.0045845746,6.1446253e-06,0.9944502,0.0008632483,3.8396654e-05,5.7323028e-05,1.4365703e-09,2.8634572e-10
132,1.7004963e-07,0.9997863,1.6708858e-10,4.4494025e-10,2.5522442e-12,3.7305978e-11,5.868555e-13,7.543961e-09,7.414815e-09,0.00021354681
133,0.017376741,0.009000588,0.0011675358,0.0068318346,0.0001348582,0.00019310067,5.3667296e-05,0.00015369846,0.94316685,0.021921119
134,4.934301e-09,6.26553e-06,3.6663034e-12,2.2315675e-13,3.150244e-14,4.679018e-15,9.42583e-18,2.8592123e-11,4.90141e-11,0.9999937
135,0.003712988,0.88114446,0.00031233666,0.008679354,9.8792334e-05,0.0008591987,0.011090385,0.00016071036,0.0089574875,0.084984295
136,0.062495336,0.00060615473,0.89467627,0.017975254,0.012026595,0.007732395,0.00024543007,0.003433108,0.0007783574,3.124119e-05
137,0.00045581997,0.017983068,0.00061172224,6.4695065e-05,3.528468e-06,6.776339e-05,8.64492e-07,0.00018244609,0.00010778763,0.98052233
138,7.952227e-07,1.1156493e-08,9.437773e-06,5.6828216e-05,0.0045293625,0.00833853,3.286439e-08,0.9870618,2.9259284e-06,2.5186387e-07
139,7.887035e-05,2.4741823e-05,0.41041917,0.051873323,0.037250523,0.17815894,0.32129124,0.0005886259,7.932378e-05,0.0002351897
140,0.009777911,0.08546778,1.0124399e-05,1.629674e-07,5.1534e-05,3.025491e-07,2.0112352e-09,3.1588697e-06,0.904632,5.7090394e-05
141,0.014361729,0.0008720588,0.15199178,0.3863688,0.071877114,0.021424796,0.33063394,0.018919745,0.0016240607,0.0019259454
142,0.0023992471,0.0010966106,0.008261405,0.09092197,0.00012506344,0.8499405,0.0005670759,0.04492023,0.00016928959,0.0015984969
143,0.00073763495,0.009965221,0.0051914626,0.047216404,0.0014297934,0.02269273,0.90604115,7.882225e-05,0.0057955002,0.00085121376
144,0.0031685776,0.0025683315,0.08622045,0.5649492,0.026130242,0.20454222,0.00871994,0.099852316,0.00047567568,0.0033730185
145,0.019003551,0.017011695,0.0019229752,0.0021483926,0.0025494178,0.0005173486,0.00032031373,0.0065688677,0.93613327,0.013824185
146,0.033802677,0.022003546,0.15409435,0.08642129,0.08997709,0.11039165,0.064196944,0.34363386,0.0013333531,0.09414521
147,1.4251691e-05,0.0002888531,0.009140967,0.009946021,0.0002219886,0.0028047848,0.9732598,0.0032251626,4.1805317e-05,0.0010563345
148,2.177732e-06,0.00010264507,0.008412357,0.00034963235,0.0013474778,0.010538171,0.9789989,0.00022872206,1.024737e-06,1.8819896e-05
149,1.5343106e-05,1.1656357e-05,0.0021928744,0.11160771,0.014564036,0.82150537,0.00151001,0.048558805,2.1128656e-06,3.2052707e-05
150,0.0941722,2.7763062e-05,0.48177963,0.12286753,0.022205295,0.02384466,0.0006081501,0.25006422,0.0042761043,0.00015448147
151,0.007686386,0.50713634,1.2731502e-05,0.0003022633,4.03353e-05,0.00012120438,0.0008629864,0.00013864791,0.3616499,0.12204916
152,0.0085012,0.1729267,0.0009454587,0.0010016588,0.00040662973,0.0008145301,0.00013036745,0.0010242407,0.00028010932,0.81396914
153,0.008513367,0.025664935,0.015113519,0.19932428,0.015804715,0.07514368,0.5047309,0.013681071,0.1314065,0.01061703
154,0.5629202,0.08960719,0.003377774,0.008848704,0.00037917003,0.00024392383,1.4568511e-05,0.0041253953,0.038755428,0.29172775
155,0.9175514,3.7420814e-05,0.042068742,0.007136703,0.00079560414,0.00013498802,0.01844888,5.131259e-05,0.013674747,0.00010017366
156,5.3549513e-07,5.9016427e-05,0.0006897838,0.038416825,0.00037166162,0.9563193,0.0026967134,0.001087422,0.00011831386,0.00024041081
157,0.022369571,5.5334414e-05,0.85226166,0.026129106,0.010955086,0.02530026,0.048675124,0.013560626,0.00065200403,4.1151332e-05
158,0.0003207746,0.00011268176,6.785493e-05,1.3747781e-05,1.9570632e-06,6.1354544e-06,2.307545e-07,6.325584e-05,4.031194e-05,0.999373
159,0.002767568,0.0020898967,0.025596362,0.7534985,0.012673901,0.10311777,0.07331212,0.024837542,0.00040022214,0.0017061536
160,8.068588e-07,1.4780502e-10,0.00027782065,1.0000575e-05,0.99504834,0.00014290102,5.0363937e-08,0.0045200423,1.528624e-09,2.0587076e-09
161,0.20519583,5.7242546e-06,0.7110013,0.044092163,0.0013101818,0.002397624,0.02827835,0.005381154,0.0021754177,0.0001622319
162,0.000991225,0.99711907,2.3105714e-07,7.4548005e-08,1.5109423e-08,7.524811e-09,3.7011952e-07,3.5838335e-07,1.3941575e-06,0.0018872864
163,0.0002132377,0.038976133,0.04751454,0.023110153,0.023421649,0.15124686,0.6983123,0.00668135,0.0010977834,0.009426132
164,1.3565126e-06,0.00031838415,0.004181632,8.506579e-05,3.657434e-05,5.9095324e-05,0.9948159,1.6931198e-06,1.0528021e-06,0.00049929967
165,0.2922186,0.084390625,0.0038383566,0.0030262184,0.0035559852,0.006898471,0.014645649,0.0032729106,0.55356055,0.034592636
166,0.03765613,0.0010043848,0.15129893,0.012546857,0.7160157,0.008201789,0.00023359773,0.05338221,0.0037564347,0.015903918
167,0.043033563,0.012592245,0.013859966,0.009774974,0.009837781,0.002829348,0.00027866903,0.0038628702,0.8608234,0.04310713
168,0.1343514,0.0013257534,0.027852895,0.051539127,0.45406693,0.06909568,0.14736006,0.09349232,0.007320022,0.0135957515
169,0.00084011635,0.0010868586,0.14860706,0.14096217,0.020050485,0.26765537,0.005610482,0.35759932,0.0021042998,0.05548379
170,0.98779863,0.002189416,0.00044052952,4.9015243e-06,0.00055412855,1.4006936e-06,2.0658794e-05,3.3315366e-05,0.0069106463,0.0020463993
171,4.248642e-05,0.051055837,3.9641236e-06,0.00017666009,1.278774e-06,3.2145465e-06,1.6504524e-05,0.00010750453,0.0002563608,0.9483362
172,0.0065616267,0.0009517942,1.1380175e-06,2.6739614e-05,1.2006164e-05,5.600255e-07,5.5651115e-05,4.6214427e-05,5.9973085e-05,0.99228436
173,0.06309695,0.007899527,0.08370403,0.017523006,0.015555382,0.002474666,0.0065662926,0.008580079,0.014488723,0.7801114
174,0.28221342,0.008789291,0.056282945,0.039837483,0.01993866,0.036011755,0.006610732,0.018434038,0.51578546,0.016096238
175,4.5120134e-05,0.05148576,6.2166867e-09,6.549097e-08,2.7108971e-08,5.9748667e-10,5.977081e-09,4.4032197e-07,1.4801321e-06,0.9484671
176,8.6632484e-05,4.1171566e-05,3.0928774e-08,4.2200728e-07,3.5035494e-10,2.4406548e-08,1.1859756e-08,2.7014104e-07,9.3844665e-06,0.9998621
177,0.13265483,5.480727e-05,0.05696183,0.11105688,0.03356291,0.032369353,0.05876051,0.004251991,0.54545724,0.024869585
178,0.0039706505,0.000334802,0.084438704,0.0130402325,0.1531612,0.13349792,0.023035005,0.58730483,0.00038152686,0.0008351723
179,0.023499547,0.0032264825,0.16565903,0.48401627,0.02052744,0.2810603,0.0065421667,0.0062460653,0.0012485996,0.007973985
180,0.11922154,0.015568373,0.0021810583,9.0052476e-05,0.00011486515,0.00014784366,0.00026243343,0.007999968,0.005758159,0.8486557
181,0.80683047,0.00025772667,0.0011652923,0.007968779,0.023942191,0.009951764,0.00080783095,0.006629041,0.06806209,0.07438479
182,3.6561717e-06,4.3868974e-07,0.0006107161,0.008801724,0.0035953338,0.9738144,0.00012168489,0.013037204,1.352605e-05,1.120007e-06
183,0.15188862,2.5337565e-07,0.845556,0.0004735268,0.0005119677,6.238039e-05,0.0011300818,8.9583256e-05,0.0002794797,8.035573e-06
184,0.005866837,0.00023318101,0.071690746,0.015000093,0.8789864,0.0018364526,0.02316755,0.0011901319,0.001095116,0.0009334092
185,0.032538753,0.00036074576,0.010026915,0.66494495,0.073041305,0.089421906,0.12487347,0.0031981736,0.00011263031,0.001481128
186,0.0014392473,3.302266e-05,2.060437e-06,5.922063e-07,1.8404084e-05,2.208925e-06,1.6651608e-08,4.0842124e-06,0.99837995,0.000120420016
187,0.0011433096,0.0001198309,0.1398879,0.059205532,0.01521856,0.20037504,0.5590594,0.012997084,0.011047539,0.00094591983
188,0.053461365,0.011801755,0.16445832,0.4596883,0.024173578,0.14527145,0.021048447,0.051673513,0.06271361,0.0057097175
189,0.0025690221,1.9168365e-06,0.021127399,0.93128556,0.019418357,0.007887148,0.008113785,0.009522186,2.3108247e-05,5.148042e-05
190,0.6934404,0.000979048,0.00030281066,0.00010953069,0.0002914541,0.00028322206,6.959618e-07,0.00023682747,0.2817692,0.022586882
191,0.0010737149,0.0044456823,0.24886112,0.02237586,0.1575831,0.10159699,0.4365774,0.024950782,2.6034788e-05,0.0025093637
192,0.0031367352,0.005875677,4.5206478e-05,0.0038758856,0.00023072469,0.00046990177,0.00024143586,0.00021416383,0.97514504,0.0107652405
