id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9
73,0.0004527337,1.6014802e-07,7.5473e-05,1.7728925e-06,2.9214311e-06,8.364753e-08,5.9464764e-07,1.0063559e-08,0.9994659,3.306337e-07
74,1.2065487e-06,4.7085075e-07,3.937981e-08,5.7511607e-10,8.794771e-09,3.336053e-11,2.2963118e-08,8.347644e-10,0.9999981,1.6089847e-07
75,0.91892326,0.000113368886,0.00020004969,2.1827534e-06,0.0001769054,5.9411693e-08,0.00018695738,0.00023812016,0.07979479,0.00036410516
76,0.00028417635,1.043472e-06,0.99605477,0.00013410208,0.0002831843,0.002600636,0.00041726726,0.00020713998,8.899082e-06,8.8980805e-06
77,0.91932046,0.00041262578,0.0032071173,1.0271063e-05,3.445241e-06,4.6090966e-07,1.3231163e-05,0.0005441344,0.0010909265,0.0753975
78,0.0019991132,0.00016075945,0.0016095843,0.96654165,0.0027460505,0.010362661,0.0038312827,0.00043429132,0.012257807,5.690236e-05
79,6.432413e-05,4.3716234e-05,0.015459478,0.27362105,0.005028053,0.6977599,0.003497549,0.004429048,2.5784857e-05,7.113645e-05
80,0.00015178512,1.2256601e-05,1.1184806e-06,9.734524e-08,2.0268728e-05,4.247889e-09,4.438945e-06,2.6052465e-08,0.9998097,4.0418885e-07
81,2.1658252e-06,1.5985495e-07,5.7966453e-08,3.7239447e-09,3.2103284e-08,1.6860714e-11,1.2116809e-07,1.04530586e-10,0.9999974,1.3444868e-07
82,0.00040530242,0.9312191,8.38622e-05,6.6841935e-06,3.9710488e-07,0.00012570323,0.00013194016,9.0819276e-07,0.014123676,0.053902473
83,2.770525e-07,0.9999192,3.5905863e-08,5.018818e-08,3.993099e-09,3.911902e-09,7.5367865e-07,3.9251926e-08,6.000902e-05,1.9930067e-05
84,0.05370718,5.6292014e-05,0.076018654,0.032107554,0.111005515,0.026969373,0.006962146,0.6927597,0.0003436123,6.9986425e-05
85,0.024133554,1.9449166e-05,0.8169031,0.0646046,0.0012020598,0.07582139,0.009066942,0.0073940638,0.00073293754,0.000121901736
86,0.00066250237,1.9452204e-05,0.019174708,0.003985582,0.055004746,0.04276855,0.0014665059,0.49121827,0.0005091853,0.38519055
87,0.002596481,2.4917399e-05,0.9461409,0.0047132745,0.010288397,0.011263815,0.00038167238,0.024162414,0.0001907442,0.00023740334
88,0.21901795,0.00033835234,0.08984682,0.010877724,0.020477874,0.0027757962,0.0054826327,0.014182735,0.6353416,0.0016585037
89,5.5041335e-05,1.3556382e-05,3.856265e-08,2.196824e-07,3.034987e-07,2.4786049e-08,1.4917119e-06,4.182931e-06,0.9998745,5.0698425e-05
90,9.585771e-05,0.00042956328,8.612778e-09,2.1272668e-09,9.035437e-08,1.8670712e-10,7.5886476e-07,1.2623699e-06,8.664491e-05,0.99938583
91,0.9996753,1.3235551e-06,2.4651354e-06,1.3835291e-08,7.486878e-07,4.192576e-10,2.5872448e-11,1.1922309e-08,0.00032015212,6.624408e-09
92,3.456892e-05,7.1433846e-05,0.01589332,0.01508916,0.0045919362,0.0054429406,0.95590603,8.397456e-05,0.0028364374,5.0216626e-05
93,6.191007e-05,2.7105558e-05,1.632406e-06,9.090106e-08,1.5768113e-05,8.0322636e-08,3.093238e-07,6.6942965e-07,0.9998485,4.3924425e-05
94,2.1030949e-06,6.9762655e-07,0.00013671859,0.00022066073,3.1509186e-05,5.0323833e-05,0.9994814,1.7856641e-07,6.092321e-05,1.5562815e-05
95,0.00015458929,1.5925702e-05,0.0012061094,0.0060347766,0.99057907,0.0006718903,0.00032241028,0.0009064604,9.7257995e-05,1.1467156e-05
96,3.8826847e-06,1.0041725e-05,0.014554996,0.024835836,0.00040212148,0.00023410663,0.9552362,0.0008245097,0.0038692893,2.9029496e-05
97,6.272597e-05,9.049962e-06,0.007885313,0.001277958,0.00042784782,4.1476345e-05,0.9902158,7.0589573e-07,6.554502e-05,1.3565016e-05
98,0.7010571,0.0001876387,0.092148654,0.012206391,0.024874216,0.008069956,0.0062822513,0.00014774945,0.15459186,0.0004343526
99,0.94880706,0.00016845236,0.03828405,0.002326611,0.004681297,0.0022362191,0.0011388795,0.0020953505,0.00016616848,9.6058735e-05
100,0.08805658,0.00034563732,0.14129226,0.043683346,0.02992446,0.0075811916,0.04316791,0.6431344,0.00040552285,0.0024086393
101,0.0046967096,8.840514e-07,0.018326212,0.004893815,0.5040293,0.0040282235,0.0007179071,0.46233407,0.00096912973,3.763234e-06
102,0.0001476232,3.9527663e-07,0.018027611,0.1579159,0.029979173,0.5740338,0.038633607,0.18014438,0.0010810397,3.639286e-05
103,3.0651154e-07,6.7428203e-07,0.0032080107,0.00021061723,5.845088e-07,8.346266e-05,0.9962669,0.00021561289,9.335825e-06,4.5369056e-06
104,1.3921374e-05,8.0540616e-08,0.008902299,0.28044674,0.00037976296,0.0011459239,0.7086667,5.0309478e-05,0.00036714948,2.7109636e-05
105,2.5911118e-10,0.99998367,1.0098375e-11,5.1383064e-11,3.2715708e-13,1.1083974e-12,9.4472416e-11,4.341578e-11,3.0466757e-07,1.5992367e-05
106,9.258709e-07,0.999864,9.402732e-08,3.5210294e-07,9.701183e-09,2.0848807e-08,1.5227067e-06,2.1487156e-07,0.000110619236,2.219991e-05
107,0.003676452,7.881667e-05,0.7714208,0.03761919,0.000879339,0.14776613,0.027622871,0.0002838943,0.010637036,1.5408401e-05
108,9.0060276e-08,4.7684633e-08,4.180066e-05,9.000833e-06,7.046862e-06,2.5588893e-06,0.99993443,8.473073e-08,2.866476e-06,2.0591158e-06
109,6.166936e-06,0.0001797118,1.1490958e-05,5.5349587e-06,9.715881e-09,2.8237184e-07,6.1844844e-07,1.2193318e-06,0.9997949,9.8236484e-08
110,2.469527e-05,1.04002936e-07,0.0008918652,0.00014466498,3.6775057e-06,0.0012444207,0.00032203805,0.99736303,1.6787113e-06,3.8079013e-06
111,7.9108584e-05,2.0413736e-05,0.018396702,0.008610232,0.657829,0.17900474,0.12916008,0.006702091,4.0919447e-05,0.0001567266
112,0.7105992,3.4345092e-05,0.28385147,0.003912144,0.00030986054,0.00023451998,2.0751426e-05,2.6094627e-05,0.0010090225,2.546319e-06
113,0.006396157,0.00039969003,0.30287942,0.0004944151,0.005325106,0.0018773605,0.6819683,2.8991717e-05,0.00048924953,0.00014133444
114,1.705314e-05,2.3165905e-08,0.99774927,0.0006579103,0.00017324736,0.00035866103,0.0010299096,7.300841e-06,6.3657326e-06,2.6121538e-07
115,0.0007650866,0.9929831,4.942793e-07,1.4825012e-07,8.585523e-07,3.1939985e-07,1.7285052e-05,1.1134805e-06,3.348859e-05,0.006198242
116,0.001806929,4.7242247e-05,0.00013234539,0.96002585,0.0037413223,0.014199903,0.016368423,0.00079285714,1.6622396e-05,0.002868552
117,0.99096996,1.8234155e-07,0.007053388,4.690014e-05,0.0014936487,3.7510251e-06,4.63139e-06,3.8157003e-07,0.00042707953,9.111849e-08
118,0.0018465199,1.0890764e-05,0.002838388,0.046589196,0.94656396,0.0014135248,0.00011418284,0.00058710185,4.5601105e-06,3.1754273e-05
119,1.7120343e-05,9.947099e-07,0.08623241,0.010919706,0.00012491495,0.005235025,0.8942489,0.003196934,3.1675884e-06,2.0866348e-05
120,0.014271994,0.0035493867,0.13680589,0.026312562,0.17413382,0.012691698,0.041061576,0.58950526,0.00024073634,0.0014269864
121,0.0005525648,4.8034657e-05,3.619565e-07,7.604181e-08,1.01149126e-07,4.621095e-09,6.74665e-05,1.00701705e-08,0.9993179,1.3509561e-05
122,0.06755695,0.00014024688,0.003999076,0.87933415,0.006895512,0.037875637,0.00015904015,0.003956347,4.6181256e-05,3.6871334e-05
123,1.327435e-08,0.98812896,5.327879e-06,1.5907436e-06,3.2915834e-06,1.6621661e-07,0.00021355574,4.4020533e-05,1.5798802e-05,0.011587336
124,0.001636606,1.5479365e-05,0.8587376,0.026011562,0.0018782766,0.11015116,0.0012634293,0.00029734385,5.0169147e-06,3.562091e-06
125,6.121077e-05,2.1158776e-05,1.4131082e-07,8.209184e-08,2.1482285e-07,1.8586022e-10,4.4168416e-07,1.6038304e-09,0.99991477,1.9837355e-06
126,0.4041147,0.015703807,0.17531432,0.13934433,0.004145926,0.08893784,0.12071397,0.0029291604,0.035393648,0.013402235
127,0.012853478,0.000100342455,0.000769999,0.00068299985,0.0009505313,3.1769214e-05,2.8487191e-05,5.6203044e-06,0.98422223,0.00035455893
128,2.6227339e-05,4.49083e-06,0.017301,0.7431268,0.004446802,0.0050491574,0.22775587,0.0012571589,0.0010116238,2.0950858e-05
129,0.0020444316,0.0004584533,0.009309087,0.26161847,0.045121267,0.3269673,0.35344407,0.00038511318,0.00015904967,0.0004928755
130,0.62319124,0.0003342966,0.29276487,0.0020606124,0.0008991467,0.004611534,0.003140802,0.0002575767,0.07228495,0.00045508216
131,1.02388785e-05,2.0052256e-07,0.014571394,4.6999634e-05,0.98437196,6.8100766e-05,0.00090649264,2.3759747e-05,7.9390696e-07,1.14456284e-07
132,3.5583187e-07,0.9998311,1.5523942e-09,2.4283149e-09,1.7349288e-09,1.3028356e-10,1.9735669e-08,1.0142097e-07,3.8910514e-08,0.00016843747
133,2.6637807e-07,2.2968932e-06,2.2424071e-09,1.4802647e-09,4.956913e-10,8.21496e-12,1.7687007e-09,2.6795465e-11,0.9999945,2.8992392e-06
134,1.9078307e-08,0.00035514988,2.651658e-11,2.0568955e-09,1.5059076e-13,2.6178104e-09,5.5902805e-10,2.0349328e-10,3.9212275e-12,0.9996449
135,0.010014293,0.8879341,0.0004174743,0.019049237,0.0015297439,0.0007290869,0.064621456,0.0005647923,0.0006401318,0.014499722
136,0.001669686,1.27138865e-05,0.96541405,0.01876951,0.0051220967,0.0023290585,0.0058516185,0.00044937877,0.0003352899,4.666625e-05
137,3.6516365e-06,0.0001250335,4.560003e-06,1.0375991e-05,6.488904e-05,3.1185853e-06,2.4199007e-05,0.00075327826,1.36138115e-05,0.9989973
138,0.00021027237,7.9799465e-06,0.0050416924,0.0006074223,0.0046913503,0.011221212,0.0006031363,0.973656,1.3704382e-05,0.0039472855
139,0.00024256125,1.2400323e-05,0.83378536,0.022265758,0.015760854,0.093882695,0.033331055,0.0002847013,0.00010680744,0.00032773372
140,0.015295642,0.0025226162,0.003063572,0.00019947717,0.007501426,0.0011016849,0.00026057998,0.00021423667,0.9675551,0.0022856577
141,0.0003005174,1.1893783e-06,0.00052568875,0.007102475,0.00021674726,1.1276192e-05,0.9916612,1.9240101e-06,0.00017656601,2.3402642e-06
142,8.538433e-05,1.4268011e-05,0.00797583,0.0018716194,9.61814e-06,0.98989594,5.1152903e-05,8.3893516e-05,4.760975e-06,7.5156167e-06
143,3.0264803e-06,5.257108e-07,8.323012e-05,8.123498e-05,2.7815272e-06,2.0402466e-07,0.993745,6.476357e-09,0.0060835285,4.0255858e-07
144,0.00051426806,2.0329737e-05,0.1619474,0.5197633,0.087234735,0.15038048,0.026472924,0.052874044,0.0002583456,0.00053423346
145,0.012425148,8.872221e-06,0.00079052855,0.00021741774,3.8098748e-05,5.68578e-06,4.5811983e-05,5.897632e-05,0.9863846,2.4927673e-05
146,0.011171138,0.00020638717,0.8246765,0.039679613,0.019055428,0.031132702,0.031213624,0.028159233,0.012265107,0.0024401206
147,3.7578065e-08,1.03057765e-07,0.00024399965,0.00029701652,2.2232962e-05,2.5473717e-05,0.9994073,1.8857131e-06,6.912969e-08,1.7700602e-06
148,0.0001288723,0.0002923226,0.050532747,0.07846938,0.0035203362,0.4461117,0.41659287,0.0035395685,5.2755535e-05,0.00075930206
149,7.011529e-05,2.1673837e-05,0.0861064,0.020713732,0.004639707,0.8863912,0.00018937234,0.0017837496,7.899297e-05,4.936759e-06
150,0.034736905,2.1334617e-05,0.36369786,0.15195449,0.004988699,0.16745664,0.0005670836,0.27605826,0.0004377657,8.1055616e-05
151,0.0075048828,0.006719636,0.0014768847,0.0034778942,0.00040382633,0.00039925982,0.024544738,0.00010532294,0.95515853,0.00020902966
152,0.0014281556,0.0011231508,0.000109690656,0.00059151615,1.9107752e-05,1.5721836e-05,0.00034590467,4.8043894e-05,0.0006245877,0.99569404
153,4.5121793e-05,5.3030676e-06,0.00019385268,0.0014262422,0.0037110727,7.829332e-05,0.99281645,1.5965843e-05,0.0016276846,8.000939e-05
154,0.9959378,0.0004051842,0.000113395785,0.00027626075,0.00019003844,8.487486e-05,3.718269e-05,0.0021544395,6.932135e-05,0.0007314149
155,0.8210137,7.803088e-05,0.048922285,0.03671683,0.0013903287,0.012622674,0.07693488,8.122135e-05,0.0019613511,0.0002785257
156,5.0324827e-05,6.7589644e-05,0.04555998,0.32922977,0.058295496,0.39378476,0.1694779,0.00031150802,0.0032108678,1.177513e-05
157,0.0003143236,1.953581e-06,0.97586375,0.00027261916,4.7456673e-05,0.00011934544,0.02333792,1.147173e-05,3.0287956e-05,7.768333e-07
158,7.303004e-05,4.7348563e-05,6.2672416e-07,0.00017981783,1.4287579e-07,3.6113963e-07,1.2775343e-05,1.113265e-06,0.00016683296,0.9995179
159,0.015603048,1.4434519e-05,0.008051653,0.65382344,0.007210298,0.25654835,0.05714972,0.0015068271,6.2103085e-05,3.0116846e-05
160,1.2753182e-05,1.2693506e-09,4.958118e-06,3.1627415e-08,0.999977,9.2716493e-07,4.1449444e-09,3.8273743e-06,4.989122e-07,1.6109819e-09
161,0.6096109,0.00040142602,0.2974394,0.016505904,0.01231893,0.022503706,0.006472682,0.018122226,0.005626731,0.010997967
162,3.3252368e-07,0.99995875,6.108711e-08,4.674652e-08,1.1942483e-09,4.0318913e-09,2.344184e-07,5.6149993e-08,6.090759e-08,4.0351995e-05
163,0.0009025812,0.04408878,0.044880718,0.07448665,0.0055351607,0.113497585,0.6930823,0.00049854635,0.0135685755,0.009459228
164,3.7079847e-06,4.105937e-05,0.0009725071,1.1949311e-05,0.0017080284,1.5076345e-05,0.9968284,2.1849786e-05,1.5125107e-05,0.00038223705
165,0.10260169,5.486033e-05,0.018137904,0.00022961423,0.00026547463,1.0899489e-05,0.00029283506,0.00015169093,0.8781292,0.00012583213
166,0.11682831,3.2471714e-06,0.29877964,0.00028837787,0.54446864,0.00017692117,5.0770916e-05,0.039073173,0.00022473771,0.00010613939
167,0.006963707,9.929496e-06,0.002762047,2.500416e-05,0.00089945557,1.7721753e-06,4.453887e-05,7.9560605e-06,0.98917717,0.000108487446
168,0.0001966373,1.8092406e-06,0.002548163,0.009108998,0.64492327,0.009929359,0.33192343,0.0010770083,0.0002536918,3.7519294e-05
169,0.004759217,1.7162836e-05,0.0025943315,0.23475443,0.0011230585,0.58301,0.001900844,0.16826046,7.64739e-06,0.0035728968
170,0.31228,0.0013428491,0.003899517,0.00016219917,0.052789122,1.607869e-06,0.0018960121,6.327344e-05,0.6269955,0.00056985836
171,0.00030850255,0.0010466918,1.5753867e-06,8.922421e-05,1.952697e-05,3.9219787e-05,0.003659506,0.0013507112,0.001884126,0.991601
172,0.8258046,0.00012406302,0.0007903596,0.0036365818,0.010311119,9.930277e-05,0.0017159625,0.003774322,0.041571975,0.11217173
173,0.0494479,0.0007575712,0.07694915,0.0008761059,0.003241362,6.933374e-05,0.011998767,5.5462868e-05,0.34693784,0.50966656
174,0.00017730221,5.113793e-07,0.0012375748,5.9273938e-05,2.0207659e-05,5.8239562e-05,8.5830725e-06,3.6833676e-06,0.9984328,1.7741721e-06
175,8.128889e-06,0.00071647734,1.1771384e-10,7.734342e-09,5.0019955e-10,4.97172e-10,1.7223386e-09,2.0748581e-07,3.7849993e-06,0.99927145
176,1.173732e-06,2.0318494e-05,2.2315678e-08,1.4460946e-06,1.2355686e-08,1.5333729e-08,1.9488416e-06,1.0579967e-06,3.6341507e-06,0.9999703
177,0.00055167475,1.9005163e-06,0.0022860384,0.91567993,0.0042999317,0.0671684,0.0090781,0.0001355722,0.00077278505,2.5600315e-05
178,0.0005266993,1.8726047e-05,0.0017456819,0.0020996456,0.0066056713,0.01605715,2.921258e-05,0.97276527,1.26559e-08,0.00015199109
179,0.00092345424,2.0783527e-05,0.061174802,0.265226,0.0003366495,0.668443,0.0032591915,0.00053099426,4.102689e-05,4.395821e-05
180,0.9487399,2.4592284e-05,0.002345866,1.0456944e-05,4.6179845e-05,7.5098023e-07,1.641244e-05,0.0001271226,0.046067618,0.0026212088
181,0.89943975,0.0014336816,0.025854267,0.015437861,0.012121419,0.0008523682,0.0117606055,0.000441478,0.022998465,0.009660108
182,3.745071e-05,1.9744011e-06,0.25958934,0.01381644,0.0037613949,0.5701611,0.0001120093,0.15251584,1.1472326e-06,3.2310634e-06
183,0.0055988617,2.8615977e-05,0.9928925,7.1153945e-06,4.3065365e-06,0.00017188377,0.0009983582,4.2424253e-05,0.00025389504,2.1113412e-06
184,0.007606131,3.7232207e-06,0.20018047,0.081434384,0.03872889,0.0011091987,0.6681202,0.0001147273,0.002688688,1.3601064e-05
