id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9
22,0.00027371914,0.00026330003,0.115612306,0.33886966,0.015266122,0.10616666,0.4224158,0.0010755295,9.086736e-07,5.599644e-05
23,0.9306878,0.033908505,0.010346992,0.008146911,0.0022906447,9.8495766e-05,0.0023745722,6.472028e-05,0.009975256,0.0021062156
24,0.045557454,7.58502e-05,0.04077289,0.08555963,0.00155419,0.0093683805,0.74756914,0.06952538,7.2560015e-06,9.839227e-06
25,2.0358982e-06,8.3316286e-07,0.0037186628,0.0003810326,6.694563e-05,1.014022e-05,0.9958199,3.6354912e-08,7.1310595e-08,2.896503e-07
26,0.016082183,0.014420511,0.0011051609,0.0789962,0.000715125,0.00025230777,0.0046766126,0.0089403335,0.031418167,0.8433934
27,0.0022504039,0.000637283,0.0024089136,0.20906247,0.0003839083,0.31151792,0.0019003853,0.46000403,2.5514693e-05,0.011809085
28,0.0012045659,2.5965776e-06,0.99528885,0.00029135446,8.061592e-05,0.0017729113,0.00010747483,0.0012196806,3.0208956e-05,1.7199555e-06
29,2.1114163e-08,4.0332804e-07,2.4607358e-05,2.5242658e-05,5.7655463e-05,9.594688e-07,0.9998845,3.866239e-08,5.211283e-06,1.3581525e-06
30,0.031733464,3.1047148e-05,0.10142121,0.4615155,0.22800872,0.12764269,0.004449618,0.03558491,0.009248137,0.00036460182
31,0.0027267605,3.9502024e-06,0.0012375108,0.001172202,0.9295319,0.0027840831,0.06233185,5.971888e-05,6.4142337e-06,0.00014565505
32,0.021969208,0.030696154,3.776435e-05,4.6427685e-05,0.00013472274,2.481125e-06,1.1643801e-06,7.104686e-05,0.02863229,0.91840875
33,0.17294376,0.0013229602,0.00039709252,3.8257178e-05,9.411611e-05,4.168886e-06,4.1925227e-07,3.5146709e-06,0.8251755,2.0203577e-05
34,0.005941746,4.0284613e-05,0.3151512,0.1058408,0.36293983,0.008684158,0.19773504,0.0028728268,0.00012300257,0.0006710354
35,0.0030320128,4.8796755e-05,4.626968e-05,5.2456594e-06,3.3667686e-05,1.4236836e-06,4.175043e-06,3.5694182e-08,0.996741,8.7304266e-05
36,4.1994885e-05,0.0012435147,0.023752848,0.008619709,0.008163615,0.22407517,0.72518253,0.007779168,3.5775327e-06,0.0011378546
37,0.00021335919,0.0012579439,5.137493e-06,0.1612001,0.00061214983,0.695029,6.839723e-05,0.14100286,7.627363e-06,0.0006033839
38,0.9454517,0.024462983,0.0002783558,0.0031658062,0.0003694694,0.00029813644,0.0012410411,0.0015700016,0.0061471686,0.017015476
39,9.448725e-06,2.0821938e-06,0.10545894,0.0034284783,0.0011980272,0.00012435588,0.8896219,0.00011973271,3.5287076e-06,3.3475902e-05
40,0.017442444,0.022927491,0.001081831,0.0036170806,0.007556919,0.0019497395,0.90189534,0.0039989827,0.03919938,0.00033068514
41,0.99156415,9.5151394e-05,0.0031450535,0.00011974812,3.257686e-05,1.0763464e-05,0.0002034082,5.5706795e-07,0.004727892,0.000100632635
42,0.0004326454,0.5804094,4.348954e-06,2.8962448e-05,1.3289192e-05,8.986118e-07,2.107499e-05,0.00031590185,0.00020314497,0.41857022
43,0.0028944546,8.343942e-06,0.3550135,0.37494448,0.007939097,0.041631084,0.006211772,0.20999135,0.0013473153,1.8621786e-05
44,0.5220024,8.604607e-05,0.37511376,0.035051607,0.029326534,0.0051121195,0.00037080995,0.031247197,9.635765e-05,0.0015931868
45,1.1371435e-05,2.6968843e-07,0.0042072567,0.85341996,0.077864066,0.063730516,0.00031440984,0.00045067316,5.59179e-07,9.883354e-07
46,0.009200791,8.978098e-05,0.0008521274,0.24024208,0.004744163,0.2838038,0.00016037436,0.45869902,0.00031797384,0.0018899234
47,0.0012246387,3.287136e-06,0.42175502,0.1747651,0.26071903,0.015443209,0.12139011,0.0046602623,6.4548326e-06,3.2842425e-05
48,0.0026584654,2.3017752e-07,0.99622226,0.0009766195,1.7526595e-06,3.281541e-05,3.1449566e-05,7.584621e-05,1.0562282e-07,3.9692748e-07
49,0.024142677,0.006009711,0.0032642586,0.0028273077,0.0018505643,8.426356e-05,0.0013709556,0.0010739707,0.95808685,0.0012894551
50,3.2147647e-05,8.888194e-05,0.16500396,0.80270356,0.0029806325,0.015863415,0.012727325,0.0004678042,0.00010222046,3.0069017e-05
51,9.163651e-05,2.1406226e-08,2.0714046e-05,4.007674e-06,0.9994337,2.636604e-06,3.1041658e-09,0.00044462943,2.6392584e-06,2.5223564e-08
52,0.0020409478,0.018817682,5.5075585e-08,1.2500263e-06,1.0434912e-06,5.521245e-07,1.14809495e-07,2.8853458e-06,0.00010107308,0.9790344
53,0.0058045634,0.0001500084,0.002833349,0.10622109,0.033245936,0.013935828,0.020837102,0.625222,0.0063957307,0.18535438
54,1.328586e-08,9.858534e-09,4.0709983e-06,0.0012086052,2.5339298e-07,1.854045e-05,0.9987674,2.2886931e-07,4.6431353e-07,4.5950497e-07
55,5.4361175e-05,6.5798827e-06,5.370659e-05,0.99757785,3.300351e-06,0.0021632644,2.8673605e-05,0.00010287555,7.32234e-07,8.667274e-06
56,0.00029729557,0.0028751632,0.022697663,0.4954409,0.0017062579,0.19797574,0.2645031,0.0080402875,0.0015819536,0.0048815366
57,0.2835559,6.620385e-05,0.00024342882,0.47033715,0.013350221,0.22466944,3.5008597e-05,0.007629783,4.4246003e-06,0.000108502114
58,3.064901e-05,3.36317e-07,0.0054349913,0.0020899903,0.8821963,0.00368812,0.106543414,1.5086193e-05,3.364556e-07,7.4721004e-07
59,0.99714714,0.00078687014,0.00065204035,0.00017397586,0.00022653757,2.7914639e-05,5.751325e-05,7.214672e-07,0.0008705154,5.6705623e-05
60,0.0002115572,0.029863698,2.1215767e-06,2.686633e-07,6.5501026e-06,1.74636e-06,9.4880505e-07,9.669136e-05,3.4353812e-05,0.96978205
61,0.00020507826,9.902464e-06,0.00022637747,0.12680268,0.0041241166,0.08900781,0.003002308,0.77610123,0.00011347586,0.00040700022
62,0.010143687,0.0024210582,0.019222137,0.0030019318,0.0047184946,0.00028973664,0.95921165,1.6309636e-05,0.00043601086,0.00053889595
63,0.0018695932,8.758304e-06,0.23613295,0.025775427,0.0016275893,0.07823328,0.026693115,0.22271433,0.40617085,0.000774119
64,0.022258222,0.00054026075,0.32780433,0.008992422,0.03380014,0.005289605,0.60010207,0.00020376797,0.0006284575,0.00038080037
65,0.46973374,2.7489857e-06,0.5177773,9.021493e-05,0.012257886,3.197746e-05,1.8506285e-05,8.688106e-05,3.7017494e-07,3.2221897e-07
66,4.199942e-05,0.002052932,0.8821186,0.027283272,0.00013263969,0.020153066,0.066049986,0.00063990825,1.0437736e-05,0.001517292
67,5.8632566e-05,0.007184779,8.1951384e-07,0.0010958018,0.00025652256,0.0001828683,1.0805443e-05,0.00084298017,0.0013302937,0.9890365
68,0.00012647016,5.971248e-05,0.0045152013,0.0783914,0.015231693,0.8251277,0.0039120964,0.072313376,1.0997798e-05,0.00031134317
69,0.0002521189,9.100886e-07,0.00047318143,0.0010364602,0.039306182,0.006572541,1.7537424e-05,0.9523352,1.4445737e-06,4.4702156e-06
70,0.47553837,0.0049994295,0.0017577184,0.11222914,0.004029434,0.19101757,0.0009228275,0.035460282,0.16542426,0.008621018
71,0.0007756119,1.1220043e-06,0.0004759675,0.086500935,0.0018652447,0.90598875,0.0038401799,0.00050159526,4.9295624e-05,1.4456989e-06
72,6.1813967e-07,4.909269e-07,1.0911479e-05,0.0009087516,2.1683723e-05,0.9976693,9.832097e-06,0.0013745393,1.385473e-07,3.7543782e-06
73,0.00081863964,8.647275e-07,0.0003392465,0.88042414,0.0029445128,0.11436301,3.119504e-05,0.0010498178,1.3929666e-05,1.4641624e-05
74,1.5021266e-06,4.259714e-08,4.4983353e-06,0.9996536,0.00013404324,0.00012805311,6.702944e-05,1.0604637e-05,6.021071e-07,3.3329503e-08
75,3.5934735e-07,1.18175606e-07,4.1893658e-05,3.1249267e-05,0.999683,8.2343424e-05,2.2737104e-05,0.00013795242,2.5981817e-07,3.840305e-08
76,0.5607424,0.040627595,0.0013062814,5.9357095e-05,0.0021128647,2.0911686e-05,0.0029851876,3.877553e-05,0.38228494,0.009821682
77,0.010592985,0.0070058773,0.06670702,0.007642516,0.021888692,0.008447711,0.00043800054,0.87279654,7.423961e-05,0.004406367
78,0.00034228625,4.2043123e-07,0.94245595,0.008844305,0.02482709,0.016048059,0.0062759067,0.0012047556,2.4859924e-08,1.3183617e-06
79,7.355367e-05,3.533923e-05,1.8059825e-05,0.0025983788,3.9901562e-07,4.3211574e-05,7.8332056e-07,1.8368638e-06,0.9972134,1.5034276e-05
80,7.0806986e-05,1.0534184e-06,0.0032738773,0.00027894834,0.006991275,1.0701843e-05,0.9893658,2.5417678e-06,3.14811e-06,1.7617294e-06
81,0.00033051748,5.9029826e-06,0.00045929555,0.0053504375,0.0004490941,0.0049556238,0.00049097836,0.9876831,0.00027341218,1.6130364e-06
82,2.3724207e-05,3.5394067e-05,0.043390952,0.11576372,0.0027539257,0.7906939,0.04657921,0.0005508297,2.5766214e-05,0.00018263934
83,0.0062257857,0.0019452103,3.8146325e-05,8.366507e-06,6.9498114e-06,7.3342886e-07,9.225259e-06,3.2629802e-07,0.991738,2.7192309e-05
84,4.867586e-07,0.0044469796,4.243922e-08,6.71252e-06,2.2697293e-07,5.650679e-07,2.1083413e-07,2.3349923e-05,1.2569483e-05,0.9955089
85,0.99955505,4.523839e-05,5.6122055e-05,0.00015038792,1.4948072e-05,1.518402e-05,1.9242668e-06,2.6263097e-05,1.0467591e-05,0.00012451745
86,2.3663464e-08,9.079085e-10,0.00024483688,0.00010380254,5.957292e-05,0.9992223,1.538088e-06,0.0003665167,1.3110193e-07,1.3277153e-06
87,9.228614e-06,0.3403312,2.232129e-09,7.943179e-09,2.8340919e-09,1.312649e-09,2.3710547e-09,8.265205e-08,4.4174332e-05,0.6596152
88,0.00017436635,0.9843501,3.0191928e-05,6.905407e-07,1.6748636e-08,3.1500488e-06,6.974004e-07,3.4173325e-05,0.01511426,0.00029247213
89,4.726551e-09,2.2373735e-07,2.0273335e-05,0.0053976276,9.311465e-06,0.9942021,0.00012581538,0.00024151885,1.5468265e-06,1.5598135e-06
90,5.538532e-06,1.7833796e-07,2.4187864e-06,0.0006803117,0.4494616,0.0020858673,0.00046366424,0.54729867,3.5463256e-07,1.432776e-06
91,0.62469476,0.08447128,2.9592961e-06,0.0005539098,0.00021060617,0.00015965106,3.4939999e-06,0.0006789286,0.18551897,0.103705436
92,2.0362382e-08,9.0570785e-07,2.1743676e-06,1.5601463e-05,6.686151e-06,9.1752094e-07,0.9999722,1.8399456e-08,1.2304419e-06,2.0888695e-07
93,2.2298953e-07,4.3578612e-07,3.9538013e-06,0.99920696,0.0005052911,0.0002258466,5.333145e-05,2.2172695e-07,3.7412715e-06,5.101592e-08
94,0.010922226,1.8732632e-06,0.986193,0.00010371153,2.30988e-06,6.661203e-05,1.1253619e-05,0.0026840721,1.2526729e-05,2.1841286e-06
95,0.9989936,7.274489e-05,0.00083278876,2.3328734e-05,1.5389222e-05,1.1975877e-06,9.423333e-06,9.153332e-06,1.271104e-05,2.9641782e-05
96,1.0682329e-05,1.9784147e-05,0.008025004,0.003503443,0.003561753,0.00061729137,0.98415077,7.510909e-05,1.6346885e-05,1.9810315e-05
97,2.4536748e-06,3.3667767e-08,1.7117663e-05,0.00013993225,3.708067e-06,1.4093248e-05,7.026649e-08,0.99982196,2.7282872e-09,7.360337e-07
98,0.009108034,2.7797145e-05,0.96953875,0.01088865,0.00012065217,0.008988848,0.00056046253,0.0007051973,2.1404636e-05,4.0376548e-05
99,3.4465634e-06,2.439434e-06,1.1295883e-06,1.9621993e-06,5.101797e-05,4.512691e-06,1.9008096e-08,0.9999348,3.146812e-07,4.000568e-07
100,0.7956265,0.00041058133,0.065688096,0.06361801,0.033342674,0.009888935,0.0013429758,0.026115136,0.0008745959,0.0030924326
101,0.00039372442,0.00022788314,1.0833938e-05,0.0002046276,0.00034189087,1.5575748e-05,2.6048968e-07,9.201114e-05,0.99870396,9.126964e-06
102,0.008031502,0.00012399265,0.012654706,0.021274252,0.00033518265,0.0077798753,0.00042288628,0.949208,9.183086e-05,7.776811e-05
103,2.4048938e-09,1.3394042e-08,0.00022354457,9.9180375e-05,3.3474542e-05,5.8095466e-06,0.99963796,5.5228224e-08,1.0058037e-08,3.294199e-09
104,1.5190132e-05,0.06346951,1.1429053e-08,1.4365902e-06,8.113589e-06,2.04141e-07,1.9477375e-07,9.822827e-06,4.4769713e-05,0.9364508
105,7.497835e-05,1.8749164e-05,2.242596e-06,0.0025871703,2.8418635e-06,0.00036638105,4.8548085e-05,1.4571463e-06,0.9968587,3.881503e-05
106,7.8396595e-05,3.3774213e-05,0.002322881,0.90255976,0.0006290924,0.078613274,0.013823598,0.0019173457,3.6534532e-06,1.8149896e-05
107,0.008331356,0.0019501713,0.017180203,0.6874031,0.18942642,0.02953879,0.0066368235,0.025911722,0.02934312,0.004278326
108,0.00074910076,1.5214733e-05,0.006537198,0.086735874,0.053501993,0.11075615,0.0070981733,0.734524,1.9201647e-05,6.309267e-05
109,0.0025782327,2.302738e-06,0.0011522281,0.049508005,0.000495099,0.8428439,0.00012667023,0.10323814,1.1392561e-05,4.3958295e-05
110,1.5891827e-06,9.516523e-07,0.010756867,0.7472192,0.032960743,0.034264103,0.174332,0.00045045657,7.114755e-06,6.835658e-06
111,5.2639865e-05,3.4000823e-05,0.9569758,0.00026832777,3.9417315e-05,0.042412058,0.00013109218,6.1981336e-05,3.5044898e-06,2.1169393e-05
112,8.9436335e-06,7.1672713e-07,0.00036783025,0.19379097,0.00060238177,0.783306,0.0010556312,0.02086586,2.7603872e-07,1.395704e-06
113,0.01913269,0.00925995,0.0014930499,0.7895109,0.0034838207,0.040641807,0.05186511,0.0022710452,0.033671577,0.04866995
114,0.282283,0.004471356,0.0061165146,0.55011636,0.02727075,0.08827029,0.0014257539,0.037677776,0.0022974333,7.081548e-05
115,9.344466e-06,2.691872e-07,0.034158483,0.03264394,0.020709353,0.90936524,0.001314989,0.0017971112,1.9067855e-07,1.0913369e-06
116,3.946867e-06,0.00030962387,8.2223334e-05,0.0056024087,3.7308716e-06,0.00020283373,0.99365187,0.00011094864,2.726754e-06,2.9584427e-05
117,9.648394e-06,1.5773147e-06,0.9959506,0.00086464797,5.3614738e-05,3.3062377e-05,0.0030680697,2.71674e-06,1.559055e-05,5.047101e-07
118,5.2495874e-05,6.6212505e-07,0.0021559568,0.018514862,0.0008549558,0.96583253,0.00036600544,0.0120728025,0.00014515354,4.5003853e-06
119,3.0844742e-06,7.8789235e-06,0.00014931898,0.0023710586,2.253973e-05,0.99689925,0.00042134346,4.1413958e-05,1.1279714e-06,8.321543e-05
120,0.00018098664,9.566348e-05,4.4219623e-06,2.1288928e-09,1.672057e-07,1.14748974e-10,3.9470516e-09,3.298368e-10,0.9997187,5.674539e-08
121,0.23272243,0.006049206,0.12874578,0.000659025,0.013244499,0.0012741281,0.0007227964,0.0002734644,0.6142247,0.0020839311
122,8.5623375e-05,0.0046691787,4.563606e-07,0.005694078,2.2580396e-05,0.00020795301,0.00018238503,0.0007403636,0.0004051706,0.98799217
123,0.04747195,0.0026298424,0.0050977007,0.00024184825,3.5519854e-05,1.50706355e-05,2.793348e-05,3.5664434e-06,0.9443821,9.4467825e-05
124,0.00029538205,3.691376e-05,0.00073603546,0.13158494,0.0046347477,0.85913634,0.0011272297,0.002404291,2.6943258e-06,4.1540003e-05
125,3.797198e-05,4.2031712e-05,1.867474e-05,9.910037e-07,3.951576e-07,8.0719115e-10,1.4992206e-06,3.1502876e-09,0.9998982,2.384457e-07
126,0.0016050747,0.018431041,9.1997185e-07,3.2327112e-05,4.8823425e-05,3.1339728e-06,6.4560234e-05,9.723431e-07,0.9712792,0.0085339565
127,0.77532846,1.6883021e-05,0.2176036,0.0033034617,0.00034662778,0.0005841286,0.0006419082,0.0017137283,0.0004017449,5.9301135e-05
128,5.1985043e-09,1.2135413e-09,2.1897088e-06,0.001513031,8.52247e-07,0.99827063,1.2646103e-06,0.0002117008,1.0690408e-08,2.4860674e-07
129,0.0011154359,2.9960514e-05,0.000115233175,0.69011027,0.038838033,0.26480857,1.5628248e-06,0.0049166763,7.3126434e-06,5.694161e-05
130,0.0004771085,4.260741e-05,0.00033907627,0.279321,0.0026726811,0.6621836,0.0071357493,0.04630533,5.7332025e-05,0.0014655304
131,4.5691024e-11,1.99919e-08,2.3684038e-07,2.477483e-05,1.0884833e-06,2.181539e-05,0.99995136,5.6358345e-09,5.6975387e-07,1.4283364e-07
132,4.1278984e-11,0.99999976,5.6459916e-14,5.5601504e-12,3.326854e-13,5.7661185e-14,5.665285e-12,2.6966287e-11,4.057916e-10,2.8986835e-07
133,7.4370223e-06,3.597928e-06,2.8909571e-05,0.99917066,2.5079877e-05,0.00031381118,3.4458349e-06,3.2527507e-05,0.0004142703,2.663968e-07
134,0.007057527,4.7359965e-05,0.009249251,0.4233877,0.06467789,0.46751955,0.009278842,0.01852764,0.00021766179,3.6529196e-05
135,1.649803e-05,0.0014230367,1.3038972e-09,7.066669e-08,5.889424e-10,1.674174e-08,2.2608357e-09,4.814642e-07,3.8511445e-07,0.99855953
136,0.0015976804,8.5707936e-05,0.0328697,0.061580725,0.0068143546,0.8854186,0.0005198432,0.0109739285,0.00010821632,3.1246534e-05
137,3.456074e-06,2.0463295e-07,9.863849e-06,2.7245883e-06,0.0016905575,8.9740264e-05,6.853708e-09,0.9982022,7.184738e-08,1.124874e-06
138,0.00015935562,0.0003059692,0.042364422,0.61357564,0.03459219,0.066134326,0.23133671,0.011104243,7.146883e-05,0.00035572328
139,0.0013009926,8.83067e-05,0.006335216,0.045563754,0.10573244,0.22487189,0.000580866,0.6154569,4.9704668e-06,6.463306e-05
140,4.7778245e-05,1.15417656e-07,3.8807742e-05,0.9593457,5.024114e-06,0.03915741,0.000601208,0.0008026816,1.1011576e-06,6.559476e-08
141,2.1707414e-05,0.00012468688,0.00084151496,0.00032826787,8.606592e-05,1.819606e-05,0.9984536,3.4064036e-05,4.0643977e-06,8.782763e-05
142,0.008507253,0.025420707,0.02857353,0.04589867,0.025356447,0.06576376,0.1414476,0.3122687,0.0001942946,0.346569
143,1.1530247e-05,0.20367496,3.8929675e-06,8.093196e-05,2.972533e-06,2.0671067e-05,1.2869307e-06,0.00024452066,7.0594992e-06,0.7959522
144,0.90069115,1.9161316e-05,0.074959844,0.011082114,0.005793133,0.0028582946,0.002127934,0.0020768065,0.00034240278,4.9209884e-05
145,0.0029921024,0.0010746466,0.0029663725,0.12536849,0.8470682,0.013856172,3.7144477e-05,0.0064756265,1.8014664e-05,0.00014319578
146,4.245873e-05,9.886619e-07,1.800726e-05,0.00015557917,0.9983139,0.0007664831,3.0563028e-06,0.00068088697,1.7752582e-05,7.9288407e-07
147,0.8575496,0.06765217,0.005708313,0.016252149,0.004985593,0.0008072371,0.0027363903,0.004663603,0.018922469,0.020722367
148,5.5876203e-06,1.3246471e-08,3.362389e-05,0.99607027,1.4183003e-05,0.0037171596,1.4828478e-05,0.00012647323,1.724728e-05,7.572392e-07
149,0.9927598,4.0145755e-05,0.006956528,5.436975e-05,5.7987927e-06,3.3277252e-06,4.0801547e-06,0.000121270496,4.1016454e-05,1.3754091e-05
150,0.031570565,0.08133083,0.22971739,0.54581463,0.0017439285,0.0054613273,0.042034592,0.0004436893,0.059952613,0.0019304939
151,0.0016643277,0.00032009013,0.106855705,0.24012944,0.5016966,0.12996712,0.0014673332,0.017230807,8.057013e-05,0.0005879941
152,4.3457207e-05,4.251194e-05,2.0125244e-06,7.9220095e-05,2.5895244e-05,1.9637619e-05,1.4693911e-06,6.873697e-05,0.00012254472,0.9995945
153,0.00015814036,0.00038232596,1.5273856e-05,5.7184152e-05,1.757549e-05,5.977231e-05,2.568617e-06,0.0025246078,2.9310271e-05,0.99675316
154,2.521871e-05,1.7996772e-05,0.013648924,0.0008377813,0.9610539,0.00041925415,0.023414249,0.0004683349,8.830167e-05,2.6171092e-05
155,1.650423e-05,1.6562743e-07,2.070172e-06,0.99592125,3.7885715e-05,0.003927079,7.037628e-06,7.4504176e-05,2.876192e-06,1.056851e-05
156,2.8202282e-07,0.011034367,2.5567393e-12,2.4834121e-06,4.0318766e-09,4.9313167e-09,1.8548711e-09,8.72824e-08,3.1435393e-06,0.98895967
157,5.95154e-06,0.21117489,4.5764004e-06,0.0051398636,1.6476952e-05,0.00048328127,0.0011846345,0.0002725331,5.392382e-05,0.7816639
158,0.0037119729,4.451823e-05,0.022723502,0.43429604,0.0069519524,0.041532308,0.008310473,0.48197705,0.0001384802,0.00031377634
159,0.00062297715,4.6987865e-05,0.002672988,0.9810182,0.0064735003,0.004408384,0.002560818,0.0018215118,0.00026561302,0.000109125416
160,4.486131e-09,0.00013195763,3.761778e-11,1.9699991e-08,7.700565e-11,6.014731e-08,1.9816287e-08,4.421494e-09,9.505602e-09,0.9998679
161,2.6474465e-06,2.3627261e-07,0.00070341275,0.011465873,0.012489766,0.9748678,5.9968857e-05,0.00040065404,9.910514e-08,9.409513e-06
162,5.572471e-08,0.99982506,4.020638e-10,4.8009948e-08,4.4630664e-09,7.786083e-08,4.5495494e-08,4.5270374e-07,1.6878392e-08,0.00017434347
163,0.0023658476,9.750418e-07,0.0072288616,0.0011453596,0.97443026,0.003618504,0.0062628514,0.0016805578,0.0007131004,0.002553662
164,2.1212772e-06,1.3147152e-06,0.0007071565,0.09578217,0.004340495,0.8499165,0.0036125581,0.04561026,9.717931e-08,2.7277109e-05
165,0.92039704,8.010928e-05,0.06910273,0.0027632022,0.0002051799,0.0005662779,0.00010312833,0.0057918844,0.0005118727,0.00047871462
166,0.0020552597,0.0018192936,0.0036125355,0.7763374,0.0064838943,0.0364112,0.0066533,0.051803906,0.112762876,0.0020603954
167,0.98356205,0.00024354676,0.00023925152,0.00018532196,0.00084671134,5.663342e-05,5.8691296e-07,0.0115568545,0.00073360355,0.002575365
168,2.422469e-07,5.3812077e-10,1.1145232e-07,1.634249e-08,7.210061e-06,5.8804693e-07,3.0014168e-11,0.9999918,5.7256415e-11,5.9894006e-10
169,3.0212932e-06,1.8329936e-05,0.011632261,0.0016711267,0.0005394975,0.00013515192,0.98547703,8.810335e-05,0.00036389384,7.158969e-05
170,1.2735298e-12,0.9990088,1.6945809e-15,1.3852673e-12,3.3362946e-15,6.176645e-13,8.9478484e-13,1.4462471e-13,7.57719e-12,0.0009911951
171,1.7630619e-08,4.603514e-05,1.309859e-08,1.6317449e-08,2.3353954e-09,4.3440527e-09,5.1914338e-08,8.66326e-08,1.1634356e-07,0.9999536
172,0.9917216,0.0005704389,0.0039537353,0.0005984817,0.0002814403,0.0015566538,0.00083339156,0.00027610073,2.5694082e-05,0.00018264657
173,9.6751565e-12,1.0,1.3401441e-13,1.794239e-12,1.3109725e-11,3.5161503e-14,1.4985637e-14,1.8809428e-11,1.3079992e-09,5.2502582e-08
174,0.00010393915,1.9053068e-06,0.0002068046,0.028792627,0.56723374,0.36648622,0.00146999,0.035700724,1.1079543e-06,2.9329676e-06
175,0.61187303,0.0018367571,0.044221144,0.0037735032,0.010817925,0.0002308669,0.00027056073,0.32282436,0.0004329715,0.0037189724
176,8.864911e-09,4.0318337e-08,2.8487554e-07,2.0009493e-06,3.688403e-05,0.00013695247,3.1961386e-10,0.99982387,1.0357465e-09,4.3893383e-08
177,1.0739551e-05,8.339498e-05,8.666391e-05,0.03823898,1.3823319e-06,0.9531268,2.2725873e-05,4.999914e-05,0.0030017518,0.005377635
178,0.000269391,0.00015664616,3.908157e-06,0.00027067607,0.00016387284,1.1569949e-05,5.9968e-07,4.9723425e-05,0.9985594,0.00051421823
179,0.97994435,0.001100163,0.0015921273,0.00032938586,5.351176e-05,6.7024506e-05,4.267003e-06,0.0023574757,0.0046367715,0.0099147
180,2.3369356e-07,0.99722725,9.812974e-11,8.080748e-10,1.0238849e-11,2.161786e-09,2.331117e-09,6.107317e-10,1.1555537e-07,0.002772355
181,1.4884439e-06,0.9991254,5.287479e-10,4.1380663e-09,1.4692099e-10,1.7273537e-09,2.2842028e-09,7.0954836e-10,1.353339e-07,0.0008730743
182,0.000713413,0.44456458,0.00011406773,0.006138924,0.0018803512,0.01192545,0.06595701,0.0063225357,1.8620359e-06,0.46238184
183,0.0066095283,0.0001561873,0.0011924946,0.8266711,0.0001885778,0.00032231613,0.0006958507,2.1146275e-06,0.16414468,1.7014283e-05
